,price,brick,metro,kitsp,dist,walk,livesp,floor,code,totsp,owners,parking,lastownage,rating,murder,class
1367,260,brick,Tagansko-Krasnopresenskaya,12,9,20,46,9,northwest,80,1,opened,43,2,0,Usual
1368,74,monolit,Zamoskvoreckaya,6,10.5,12,34,0,northwest,53,3,closed,41,1,1,Usual
1369,190,panel,Lublinskaya,16,7,23,50,3,southeast,100,1,underground,58,2,0,Usual
1370,147,block,Tagansko-Krasnopresenskaya,10,7,20,45,1,northwest,75,3,underground,55,2,0,Usual
1371,152,brick,Kalugsko-Rigskaya,8,3,22,48,0,north,73,3,opened,33,2,0,Usual
1372,93,block,Serpuhovsko-timiryazevskaya,6,17,6,43,2,north,60,1,closed,73,1,0,Usual
1373,110,monolit,Lublinskaya,10,12,12,45,3,southeast,75,1,underground,74,1,0,Usual
1374,110,block,Serpuhovsko-timiryazevskaya,9,12.5,17,37,3,north,60,3,closed,56,1,0,Usual
1375,122,block,Kalugsko-Rigskaya,14,13.5,21,52,9,north,93,3,underground,54,2,0,Usual
1376,130,brick,Lublinskaya,9,,28,47,4,southeast,73,3,closed,39,1,0,Usual
1377,86,panel,Tagansko-Krasnopresenskaya,7,11.5,20,36,0,southeast,53,2,opened,55,1,0,Usual
1378,115,block,Zamoskvoreckaya,8,14.5,17,38,8,northwest,64,2,closed,65,1,0,Usual
1379,85,block,Arbato-Pokrovskaya,6,11,8,35,1,east,50,2,opened,33,1,0,Usual
1380,77,block,Arbato-Pokrovskaya,6,7.5,23,38,,east,55,3,closed,70,1,1,Usual
1381,83,panel,Zamoskvoreckaya,6,14.5,2,34,0,northwest,53,1,closed,73,1,0,Usual
1382,140,monolit,Zamoskvoreckaya,,10.5,24,44,0,northwest,73,2,closed,63,2,0,Usual
1383,84,panel,Zamoskvoreckaya,6,14.5,6,43,2,northwest,,2,closed,58,1,0,Usual
1384,80,brick,Lublinskaya,6,11,24,44,0,southeast,56,3,closed,31,1,0,Usual
1385,95,panel,Lublinskaya,12,12.7,12,,0,southeast,72,3,underground,24,1,0,Usual
1386,90,brick,Zamoskvoreckaya,6,10.5,27,42,2,northwest,58,2,opened,31,1,0,Usual
1387,116,panel,Lublinskaya,10,12.7,22,44,9,southeast,82,1,opened,42,1,0,Usual
1388,110,panel,Lublinskaya,12,12.7,29,45,0,southeast,74,3,closed,48,1,0,Usual
1389,145,brick,Kalininskaya,7,3.5,29,47,4,east,69,2,closed,62,1,0,Usual
1390,,panel,Kalugsko-Rigskaya,9,12,5,40,2,north,64,3,closed,49,1,1,Usual
1391,100,block,Kalininskaya,10,12,5,48,0,east,83,1,underground,52,2,0,Usual
1392,110,block,Kalininskaya,10,12,10,43,2,east,80,3,opened,43,2,0,Usual
1393,128,block,Zamoskvoreckaya,9,,9,50,3,northwest,68,1,closed,51,2,0,Usual
1394,137,brick,Kalininskaya,8,3.5,18,54,2,east,77,3,opened,71,2,0,Usual
1395,105,block,Serpuhovsko-timiryazevskaya,9,,25,47,4,north,65,3,closed,61,1,0,Usual
1396,125,panel,Kalugsko-Rigskaya,6,3,28,41,4,north,60,1,underground,63,1,0,Usual
1397,110,panel,Zamoskvoreckaya,10,14.5,0,45,4,northwest,76,1,opened,54,2,0,Usual
1398,147,block,Arbato-Pokrovskaya,8,7.5,0,,2,east,80,1,opened,35,2,0,Usual
1399,94,panel,Serpuhovsko-timiryazevskaya,8,14.5,0,39,6,north,63,1,opened,61,1,0,Usual
1400,94,panel,Tagansko-Krasnopresenskaya,8,11.5,17,33,8,southeast,56,3,closed,38,1,0,Usual
1401,201,panel,Kalugsko-Rigskaya,9,13.5,19,55,7,north,82,2,closed,64,2,0,Usual
1402,135,monolit,Kalugsko-Rigskaya,10,15.5,19,44,5,north,78,3,closed,39,2,0,Usual
1403,145,brick,Arbato-Pokrovskaya,8,11,17,47,7,,78,2,closed,29,2,0,Usual
1404,99,block,Lublinskaya,10,12.7,29,43,8,southeast,72,3,underground,33,1,0,Usual
1405,138,panel,Arbato-Pokrovskaya,9,4.5,19,44,4,east,65,1,opened,49,1,0,Usual
1406,90,brick,Zamoskvoreckaya,6,12.5,16,42,5,northwest,56,3,opened,40,1,0,Usual
1407,85,panel,Lublinskaya,6,13,6,45,6,southeast,64,2,opened,77,1,0,Usual
1408,145,panel,Zamoskvoreckaya,,14.5,8,52,7,northwest,85,2,underground,49,2,0,Usual
1409,135,panel,Lublinskaya,11,13,27,41,7,southeast,77,2,underground,41,2,0,Usual
1410,127,block,Serpuhovsko-timiryazevskaya,10,17,16,46,2,north,78,3,closed,49,2,0,Usual
1411,189,brick,Tagansko-Krasnopresenskaya,10,7,16,52,8,northwest,80,1,closed,79,2,0,Usual
1412,145,monolit,Arbato-Pokrovskaya,7,4.5,28,50,0,east,72,2,opened,42,2,0,Usual
1413,126,panel,Kalugsko-Rigskaya,8,8,7,47,5,north,68,1,underground,50,2,0,Usual
1414,105,panel,Tagansko-Krasnopresenskaya,8,13.5,23,40,,southeast,65,1,opened,41,1,0,Usual
1415,90,block,Tagansko-Krasnopresenskaya,8,13.5,17,40,0,southeast,60,1,underground,64,1,0,Usual
1416,115,panel,Lublinskaya,9,12.7,29,47,0,southeast,81,3,opened,40,1,0,Usual
1417,110,monolit,Tagansko-Krasnopresenskaya,7,9,19,37,9,northwest,57,3,underground,70,1,0,Usual
1418,90,panel,Tagansko-Krasnopresenskaya,6,17,24,42,8,northwest,54,3,underground,71,1,0,Usual
1419,215,monolit,Zamoskvoreckaya,8,7.5,20,55,5,northwest,76,3,opened,43,2,0,Usual
1420,180,panel,Tagansko-Krasnopresenskaya,8,7,0,42,3,northwest,71,3,underground,38,2,0,Usual
1421,,block,Lublinskaya,13,12,25,41,7,southeast,80,1,underground,66,1,1,Usual
1422,105,monolit,Kalugsko-Rigskaya,8,12,21,42,3,north,63,2,closed,75,1,0,Usual
1423,115,panel,Lublinskaya,10,12,22,44,6,southeast,78,1,closed,63,1,0,Usual
1424,101,monolit,Arbato-Pokrovskaya,6,4.5,28,39,0,east,55,2,underground,53,1,0,Usual
1425,152,brick,Lublinskaya,15,11,25,56,0,southeast,108,1,opened,45,2,0,Usual
1426,160,brick,Arbato-Pokrovskaya,14,4.5,28,69,7,east,92,2,opened,45,2,0,Usual
1427,95,block,Tagansko-Krasnopresenskaya,8,13.5,21,47,0,southeast,65,3,closed,60,1,0,Usual
1428,119,brick,Kalininskaya,8,10.5,23,,9,east,74,1,underground,50,1,0,Usual
1429,170,,Tagansko-Krasnopresenskaya,20,5,21,52,1,northwest,82,1,opened,58,2,0,Usual
1430,115,panel,Kalininskaya,10,12,0,48,,east,78,2,closed,70,2,0,Usual
1431,,brick,Zamoskvoreckaya,9,9,19,66,9,northwest,93,2,underground,48,1,1,Usual
1432,75,panel,Serpuhovsko-timiryazevskaya,8,17,2,47,0,north,,1,underground,63,1,1,Usual
1433,105,block,Serpuhovsko-timiryazevskaya,8,17,28,40,4,north,65,3,closed,42,1,0,Usual
1434,240,monolit,Arbato-Pokrovskaya,17,4.5,22,60,5,east,106,2,closed,47,2,0,Usual
1435,180,monolit,Zamoskvoreckaya,10,7.5,23,46,3,northwest,73,2,opened,53,2,0,Usual
1436,96,panel,Kalininskaya,6,12,1,45,4,east,60,2,underground,49,1,0,Usual
1437,155,block,Tagansko-Krasnopresenskaya,10,13.5,0,44,2,southeast,81,3,underground,33,2,0,Usual
1438,140,panel,Kalugsko-Rigskaya,13,15.5,15,50,7,north,81,1,opened,80,2,0,Usual
1439,125,panel,Arbato-Pokrovskaya,7,4.5,16,43,8,east,64,1,opened,60,1,0,Usual
1440,114,panel,Kalininskaya,6,3.5,16,39,6,east,59,2,closed,36,1,0,Usual
1441,96,block,Serpuhovsko-timiryazevskaya,8,12.5,24,40,8,north,60,1,opened,37,1,0,Usual
1442,110,panel,Serpuhovsko-timiryazevskaya,8,12.5,,40,0,north,65,1,closed,44,1,0,Usual
1443,137,monolit,Arbato-Pokrovskaya,15,11,29,50,7,east,76,2,closed,59,2,0,Usual
1444,87,panel,Kalugsko-Rigskaya,6,13.5,10,43,6,north,60,1,closed,61,1,0,Usual
1445,139,panel,Kalininskaya,9,10.5,15,45,7,east,72,3,closed,27,2,0,Usual
1446,107,block,Lublinskaya,9,13,15,44,8,southeast,76,2,underground,64,1,0,Usual
1447,147,block,Lublinskaya,10,13,15,44,5,southeast,77,3,opened,56,2,0,Usual
1448,153,monolit,Serpuhovsko-timiryazevskaya,10,6.5,5,55,8,north,86,1,underground,60,2,0,Usual
1449,132,brick,Arbato-Pokrovskaya,7,4.5,17,53,3,east,74,1,underground,48,2,0,Usual
1450,108,block,Serpuhovsko-timiryazevskaya,9,17,16,54,0,north,75,1,opened,36,2,0,Usual
1451,142,panel,Kalugsko-Rigskaya,10,15.5,22,53,2,north,84,3,opened,71,2,0,Usual
1452,105,brick,Zamoskvoreckaya,6,7.5,18,41,4,northwest,58,2,underground,73,1,0,Usual
1453,127,block,Kalugsko-Rigskaya,15,15.5,18,68,5,north,119,2,closed,37,2,0,Usual
1454,112,panel,Kalininskaya,10,12,17,41,7,east,68,2,underground,31,1,0,Usual
1455,113,panel,Lublinskaya,10,13,15,46,0,southeast,77,3,opened,31,2,0,Usual
1456,145,block,Tagansko-Krasnopresenskaya,10,7,21,45,5,northwest,75,2,opened,41,2,0,Usual
1457,92,panel,Kalininskaya,6,12,10,40,5,east,60,1,underground,63,1,0,Usual
1458,75,monolit,Tagansko-Krasnopresenskaya,6,11.5,19,36,7,southeast,55,2,closed,54,1,1,Usual
1459,94,block,Kalininskaya,9,12,7,38,3,east,64,2,closed,50,1,0,Usual
1460,145,panel,Kalugsko-Rigskaya,10,15.5,23,46,7,north,81,3,closed,25,2,0,Usual
1461,168,panel,Zamoskvoreckaya,12,9,24,56,0,northwest,105,1,opened,49,2,0,Usual
1462,85,panel,Kalininskaya,6,12,28,43,2,east,61,2,underground,60,1,0,Usual
1463,80,monolit,Kalininskaya,6,12,27,37,0,east,54,1,closed,72,1,0,Usual
1464,175,block,Tagansko-Krasnopresenskaya,12,10,18,48,0,southeast,95,2,underground,55,2,0,Usual
1465,160,monolit,Arbato-Pokrovskaya,10,11,20,68,0,east,119,1,opened,76,2,0,Usual
1466,79,panel,Kalininskaya,6,12,7,34,4,east,51,3,underground,39,1,1,Usual
1467,75,monolit,Tagansko-Krasnopresenskaya,7,11.5,22,35,0,southeast,53,1,underground,67,1,1,Usual
1468,118,panel,Lublinskaya,10,12.7,17,44,7,southeast,74,2,opened,51,1,0,Usual
1469,149,monolit,Tagansko-Krasnopresenskaya,14,10,19,50,4,southeast,92,1,opened,55,2,0,Usual
1470,105,panel,Tagansko-Krasnopresenskaya,9,13.5,23,43,5,southeast,68,3,opened,29,1,0,Usual
1471,82,panel,Zamoskvoreckaya,6,14.5,4,,6,northwest,60,2,closed,51,1,0,Usual
1472,,brick,Zamoskvoreckaya,6,10.5,18,40,,northwest,58,3,underground,46,1,1,Usual
1473,83,block,Kalugsko-Rigskaya,6,15.5,17,,6,north,51,2,opened,63,1,0,Usual
1474,95,monolit,Kalininskaya,8,3.5,24,42,3,east,63,3,underground,53,1,0,Usual
1475,123,block,Lublinskaya,10,12.7,19,45,9,southeast,75,3,closed,49,1,0,Usual
1476,96,block,Zamoskvoreckaya,,12.5,,45,1,northwest,68,1,closed,52,1,0,Usual
1477,135,panel,Lublinskaya,8,13,15,48,0,southeast,80,1,underground,59,2,0,Usual
1478,112,block,Arbato-Pokrovskaya,9,7.5,15,44,1,east,68,3,closed,23,1,0,Usual
1479,110,block,Kalininskaya,10,12,13,45,,east,74,2,underground,32,1,0,Usual
1480,114,panel,Kalininskaya,8,10.5,20,,9,east,,3,underground,48,1,0,Usual
1481,125,panel,Kalininskaya,10,12,3,46,5,east,85,3,underground,24,2,0,Usual
1482,111,brick,Zamoskvoreckaya,11,14.5,3,42,9,northwest,75,2,opened,39,2,0,Usual
1483,98,panel,Kalugsko-Rigskaya,8,12,21,38,6,north,61,2,underground,39,1,0,Usual
1484,90,monolit,Lublinskaya,6,11,20,42,7,southeast,57,1,underground,57,1,0,Usual
1485,135,block,Zamoskvoreckaya,10,14.5,13,44,2,northwest,81,3,underground,28,2,0,Usual
1486,130,brick,Kalininskaya,8,10.5,9,50,8,east,74,1,closed,40,2,0,Usual
1487,99,block,Kalugsko-Rigskaya,8,12,,,7,north,60,1,underground,77,1,0,Usual
1488,174,panel,Zamoskvoreckaya,16,14.5,7,71,5,northwest,130,2,closed,42,2,0,Usual
1489,115,block,Lublinskaya,10,12.7,19,46,2,southeast,78,2,underground,28,2,0,Usual
1490,170,brick,Kalugsko-Rigskaya,9,13.5,10,50,9,north,85,1,closed,35,2,0,Usual
1491,98,panel,Tagansko-Krasnopresenskaya,9,11.5,22,39,0,southeast,70,3,underground,31,1,0,Usual
1492,90,monolit,Tagansko-Krasnopresenskaya,10,11.5,3,53,5,southeast,72,3,underground,26,1,0,Usual
1493,130,monolit,Serpuhovsko-timiryazevskaya,8,6.5,22,54,9,north,84,3,opened,68,2,0,Usual
1494,155,monolit,Kalugsko-Rigskaya,8,8,16,36,0,north,64,1,underground,50,2,0,Usual
1495,130,monolit,Zamoskvoreckaya,8,10.5,9,51,9,northwest,78,1,underground,46,2,0,Usual
1496,75,monolit,Kalugsko-Rigskaya,6,13.5,10,36,0,north,55,2,underground,47,1,1,Usual
1497,127,monolit,Arbato-Pokrovskaya,8,11,25,44,0,east,74,2,underground,51,1,0,Usual
1498,105,brick,Lublinskaya,8,6.5,26,50,0,southeast,,2,closed,55,1,0,Usual
1499,77,block,Zamoskvoreckaya,6,12.5,3,42,0,northwest,58,1,opened,52,1,1,Usual
1500,102,monolit,Zamoskvoreckaya,6,10.5,17,40,0,northwest,58,2,closed,35,1,0,Usual
1501,93,brick,Tagansko-Krasnopresenskaya,6,13.5,24,38,0,southeast,59,3,underground,31,1,0,Usual
1502,140,panel,Kalininskaya,10,12,21,51,3,east,89,1,opened,60,2,0,Usual
1503,121,panel,Lublinskaya,8,12,24,46,2,southeast,81,1,closed,44,2,0,Usual
1504,80,block,Tagansko-Krasnopresenskaya,6,13.5,14,44,3,southeast,60,1,closed,69,1,0,Usual
1505,68,block,Tagansko-Krasnopresenskaya,6,13.5,27,37,0,,57,1,opened,76,1,1,Usual
1506,147,block,Kalugsko-Rigskaya,8,3,24,46,6,north,65,2,closed,61,1,0,Usual
1507,165,block,Arbato-Pokrovskaya,12,7.5,2,52,7,east,78,1,underground,59,2,0,Usual
1508,110,block,Kalugsko-Rigskaya,9,15.5,20,43,0,north,63,2,underground,50,1,0,Usual
1509,126,panel,Kalugsko-Rigskaya,17,15.5,20,67,0,north,119,3,opened,34,2,0,Usual
1510,95,panel,Serpuhovsko-timiryazevskaya,9,14.5,,45,5,north,68,2,closed,55,1,0,Usual
1511,130,panel,Kalininskaya,10,,29,46,2,east,83,3,opened,39,1,0,Usual
1512,93,panel,Serpuhovsko-timiryazevskaya,8,14.5,25,38,5,north,64,1,opened,61,1,0,Usual
1513,115,panel,Tagansko-Krasnopresenskaya,10,13.5,7,,8,southeast,77,2,opened,67,1,0,Usual
1514,,block,Kalininskaya,8,12,14,47,7,east,66,1,underground,63,1,1,Usual
1515,95,block,Tagansko-Krasnopresenskaya,6,17,16,43,8,northwest,60,2,underground,31,1,0,Usual
1516,108,brick,Tagansko-Krasnopresenskaya,6,9,25,40,,northwest,57,1,closed,46,1,0,Usual
1517,151,panel,Zamoskvoreckaya,10,10.5,6,54,5,northwest,86,2,closed,67,2,0,Usual
1518,150,,Tagansko-Krasnopresenskaya,12,11.5,6,,1,southeast,80,1,underground,59,2,0,Usual
1519,114,panel,Tagansko-Krasnopresenskaya,12,7,19,46,8,northwest,83,1,underground,34,1,0,Usual
1520,86,panel,Tagansko-Krasnopresenskaya,6,13.5,27,43,4,southeast,61,1,closed,53,1,0,Usual
1521,150,panel,Arbato-Pokrovskaya,8,12,20,39,9,east,67,1,opened,81,2,0,Usual
1522,113,monolit,Arbato-Pokrovskaya,9,7.5,22,51,0,east,75,1,opened,51,1,0,Usual
1523,101,block,Kalininskaya,6,12,25,43,2,east,62,2,underground,69,1,0,Usual
1524,75,block,Tagansko-Krasnopresenskaya,5,13.5,0,43,0,southeast,59,3,underground,35,1,1,Usual
1525,130,monolit,Lublinskaya,10,13,9,46,2,southeast,79,1,underground,46,2,0,Usual
1526,131,panel,Tagansko-Krasnopresenskaya,10,9,20,60,9,northwest,84,1,underground,51,2,0,Usual
1527,115,brick,Arbato-Pokrovskaya,9,11,26,54,0,east,74,3,closed,40,1,0,Usual
1528,135,monolit,Zamoskvoreckaya,10,7.5,23,48,0,northwest,74,2,underground,63,2,0,Usual
1529,,panel,Zamoskvoreckaya,15,9,23,93,5,northwest,119,1,underground,45,1,1,Usual
1530,103,panel,Serpuhovsko-timiryazevskaya,9,12.5,27,38,4,north,63,1,opened,38,1,0,Usual
1531,77,panel,Lublinskaya,5,7,9,37,3,southeast,58,3,underground,58,1,1,Usual
1532,140,block,Lublinskaya,11,12.7,22,48,7,southeast,78,3,closed,37,2,0,Usual
1533,85,panel,Zamoskvoreckaya,5,12.5,2,40,9,northwest,59,3,underground,72,1,0,Usual
1534,415,panel,Kalugsko-Rigskaya,17,3,15,80,8,north,152,1,opened,43,3,0,Business
1535,159,monolit,Kalugsko-Rigskaya,9,8,17,48,1,north,75,3,closed,52,2,0,Usual
1536,126,panel,Serpuhovsko-timiryazevskaya,9,14.5,22,50,0,north,83,1,closed,78,2,0,Usual
1537,91,,Lublinskaya,8,13,12,39,9,southeast,65,1,opened,57,1,0,Usual
1538,118,block,Zamoskvoreckaya,9,10.5,0,43,7,northwest,64,3,closed,68,1,0,Usual
1539,105,block,Zamoskvoreckaya,7,10.5,29,43,0,northwest,63,1,opened,69,1,0,Usual
1540,,panel,Tagansko-Krasnopresenskaya,6,11.5,18,37,0,southeast,,2,opened,38,1,1,Usual
1541,110,block,Tagansko-Krasnopresenskaya,9,11.5,0,44,7,southeast,67,1,closed,34,1,0,Usual
1542,220,brick,Zamoskvoreckaya,9,,15,71,1,northwest,107,2,underground,63,2,0,Usual
1543,155,panel,Lublinskaya,11,12.7,23,47,1,southeast,85,2,underground,35,2,0,Usual
1544,100,block,Tagansko-Krasnopresenskaya,6,17,16,30,1,northwest,58,1,underground,76,1,0,Usual
1545,95,panel,Lublinskaya,10,12,12,50,,southeast,82,1,underground,63,1,0,Usual
1546,116,monolit,Lublinskaya,8,6.5,24,43,0,southeast,68,2,opened,51,1,0,Usual
1547,120,panel,Arbato-Pokrovskaya,9,7.5,28,45,0,east,69,1,closed,64,1,0,Usual
1548,93,monolit,Kalininskaya,6,3.5,23,40,4,east,57,2,underground,35,1,0,Usual
1549,98,monolit,Zamoskvoreckaya,6,14.5,23,47,0,northwest,60,1,underground,78,1,0,Usual
1550,125,block,Kalugsko-Rigskaya,13,12,15,44,7,north,78,3,underground,42,2,0,Usual
1551,85,panel,Lublinskaya,6,7,25,44,1,southeast,59,1,underground,47,1,0,Usual
1552,73,block,Tagansko-Krasnopresenskaya,7,17,22,35,0,northwest,50,3,closed,68,1,1,Usual
1553,120,block,Kalininskaya,9,12,11,49,2,east,83,2,opened,36,2,0,Usual
1554,230,brick,Zamoskvoreckaya,10,10.5,19,64,0,northwest,95,2,closed,56,2,0,Usual
1555,170,monolit,Tagansko-Krasnopresenskaya,12,6,28,73,0,southeast,98,1,underground,50,2,0,Usual
1556,162,,Arbato-Pokrovskaya,9,12,27,58,5,east,86,3,closed,59,2,0,Usual
1557,105,block,Serpuhovsko-timiryazevskaya,10,17,5,45,6,north,75,3,underground,50,2,0,Usual
1558,84,brick,Arbato-Pokrovskaya,6,7.5,13,42,4,east,57,3,underground,49,1,0,Usual
1559,128,panel,Kalugsko-Rigskaya,10,12,25,53,3,north,84,3,opened,40,2,0,Usual
1560,135,panel,Kalininskaya,10,10.5,6,45,9,east,80,3,opened,32,2,0,Usual
1561,175,monolit,Zamoskvoreckaya,10,14.5,12,47,2,northwest,81,2,closed,73,2,0,Usual
1562,102,,Kalugsko-Rigskaya,8,8,3,40,9,north,60,1,opened,36,1,0,Usual
1563,87,monolit,Kalininskaya,6,3.5,24,36,0,east,55,3,underground,63,1,0,Usual
1564,118,block,Kalininskaya,8,12,8,41,3,east,71,3,closed,37,1,0,Usual
1565,118,block,Zamoskvoreckaya,8,14.5,26,38,4,northwest,63,2,underground,56,1,0,Usual
1566,103,brick,Arbato-Pokrovskaya,8,12,22,45,0,east,74,2,opened,52,1,0,Usual
1567,,block,Tagansko-Krasnopresenskaya,10,9,29,46,2,northwest,67,2,underground,40,1,1,Usual
1568,92,block,Kalugsko-Rigskaya,6,15.5,16,44,7,north,60,2,opened,34,1,0,Usual
1569,200,brick,Arbato-Pokrovskaya,10,11,26,68,5,east,101,1,opened,59,2,0,Usual
1570,96,panel,Serpuhovsko-timiryazevskaya,8,,25,38,5,north,63,3,opened,54,1,0,Usual
1571,140,,Kalugsko-Rigskaya,7,8,9,43,1,north,66,1,closed,53,2,0,Usual
1572,145,brick,Zamoskvoreckaya,9,9,29,50,0,northwest,73,1,underground,54,2,0,Usual
1573,115,monolit,Arbato-Pokrovskaya,5,4.5,16,39,1,east,56,2,opened,66,1,0,Usual
1574,207,panel,Kalugsko-Rigskaya,21,15.5,15,,7,north,134,2,opened,44,2,0,Usual
1575,115,block,Lublinskaya,8,13,13,39,6,southeast,65,1,opened,36,1,0,Usual
1576,118,block,Kalugsko-Rigskaya,13,,17,45,3,north,79,1,opened,68,1,0,Usual
1577,85,monolit,Zamoskvoreckaya,6,10.5,13,38,0,northwest,55,3,closed,62,1,0,Usual
1578,160,brick,Kalugsko-Rigskaya,8,8,23,55,6,north,80,1,opened,38,2,0,Usual
1579,129,block,Kalininskaya,10,12,5,46,5,east,80,3,underground,65,2,0,Usual
1580,107,block,Lublinskaya,10,13,12,43,0,southeast,72,1,closed,60,1,0,Usual
1581,95,panel,Arbato-Pokrovskaya,10,12,1,45,4,east,67,1,underground,66,1,0,Usual
1582,108,panel,Serpuhovsko-timiryazevskaya,8,14.5,9,47,0,north,79,2,closed,76,2,0,Usual
1583,84,block,Zamoskvoreckaya,7,14.5,2,44,8,northwest,62,2,underground,33,1,0,Usual
1584,73,block,Tagansko-Krasnopresenskaya,10,5,27,45,5,northwest,77,1,opened,74,1,1,Usual
1585,160,brick,Tagansko-Krasnopresenskaya,9,9,17,40,8,northwest,68,3,closed,69,2,0,Usual
1586,190,panel,Lublinskaya,16,7,27,55,0,,112,3,underground,49,2,0,Usual
1587,145,panel,Zamoskvoreckaya,11,14.5,13,52,9,northwest,85,2,closed,35,2,0,Usual
1588,97,panel,Lublinskaya,10,,19,44,0,southeast,76,1,opened,41,1,0,Usual
1589,144,block,Tagansko-Krasnopresenskaya,,10,24,62,1,southeast,95,3,opened,70,2,0,Usual
1590,,block,Kalininskaya,8,12,7,46,0,east,77,3,underground,66,1,1,Usual
1591,142,brick,Kalininskaya,9,10.5,26,46,9,east,78,1,underground,74,2,0,Usual
1592,123,monolit,Kalugsko-Rigskaya,7,13.5,3,40,0,north,58,3,closed,66,1,0,Usual
1593,95,panel,Tagansko-Krasnopresenskaya,6,9,13,43,0,northwest,60,1,underground,82,1,0,Usual
1594,106,monolit,Tagansko-Krasnopresenskaya,9,11.5,6,52,1,southeast,72,1,opened,73,2,0,Usual
1595,95,block,Serpuhovsko-timiryazevskaya,8,12.5,22,38,0,north,62,2,closed,54,1,0,Usual
1596,245,brick,Tagansko-Krasnopresenskaya,12,9,17,54,8,northwest,85,3,closed,30,2,0,Usual
1597,86,panel,Tagansko-Krasnopresenskaya,5,,28,42,5,southeast,59,3,opened,23,1,0,Usual
1598,92,block,Kalininskaya,6,12,11,44,1,east,60,2,closed,73,1,0,Usual
1599,160,monolit,Kalininskaya,8,3.5,19,42,3,east,57,2,closed,46,2,0,Usual
1600,156,panel,Tagansko-Krasnopresenskaya,13,10,20,51,1,southeast,90,1,opened,42,2,0,Usual
1601,340,monolit,Zamoskvoreckaya,13,12.5,16,72,3,northwest,121,3,underground,54,3,0,Usual
1602,117,block,Lublinskaya,10,13,19,44,5,southeast,82,1,underground,65,2,0,Usual
1603,111,panel,Serpuhovsko-timiryazevskaya,7,17,22,40,0,north,64,2,opened,40,1,0,Usual
1604,115,block,Tagansko-Krasnopresenskaya,8,11.5,19,38,4,southeast,62,3,opened,44,1,0,Usual
1605,118,panel,Lublinskaya,10,12.7,15,43,0,southeast,72,3,opened,38,2,0,Usual
1606,126,block,Serpuhovsko-timiryazevskaya,10,12.5,21,43,8,north,74,2,opened,61,1,0,Usual
1607,155,monolit,Kalugsko-Rigskaya,8,3,23,53,3,north,72,2,closed,51,2,0,Usual
1608,200,panel,Zamoskvoreckaya,14,14.5,25,54,4,northwest,85,2,underground,43,2,0,Usual
1609,112,panel,Kalugsko-Rigskaya,7,8,15,44,0,north,66,3,opened,56,1,0,Usual
1610,115,block,Tagansko-Krasnopresenskaya,13,13.5,14,67,0,southeast,86,3,underground,39,2,0,Usual
1611,150,monolit,Tagansko-Krasnopresenskaya,6,7,28,39,3,northwest,54,2,closed,55,1,0,Usual
1612,155,brick,Tagansko-Krasnopresenskaya,10,9,9,44,6,northwest,75,3,underground,23,2,0,Usual
1613,410,,Lublinskaya,10,6.5,25,75,7,southeast,102,1,underground,50,3,0,Business
1614,220,brick,Arbato-Pokrovskaya,9,4.5,23,60,8,east,98,1,closed,69,2,0,Usual
1615,95,panel,Serpuhovsko-timiryazevskaya,8,12.5,24,37,9,north,60,2,underground,57,1,0,Usual
1616,118,panel,Serpuhovsko-timiryazevskaya,10,17,26,46,1,north,75,2,closed,38,1,0,Usual
1617,100,block,Serpuhovsko-timiryazevskaya,6,12.5,27,44,6,north,66,1,opened,52,1,0,Usual
1618,110,panel,Serpuhovsko-timiryazevskaya,8,14.5,13,47,0,north,79,3,underground,39,2,0,Usual
1619,80,block,Tagansko-Krasnopresenskaya,6,,23,43,7,southeast,58,3,closed,57,1,0,Usual
1620,130,block,Kalugsko-Rigskaya,,12,24,45,5,north,74,3,closed,35,1,0,Usual
1621,163,,Tagansko-Krasnopresenskaya,,7,5,43,8,northwest,72,1,opened,54,2,0,Usual
1622,95,panel,Serpuhovsko-timiryazevskaya,8,12.5,25,40,6,north,63,3,opened,50,1,0,Usual
1623,83,block,Arbato-Pokrovskaya,6,12,9,42,9,east,60,3,underground,60,1,0,Usual
1624,185,monolit,Kalugsko-Rigskaya,8,3,15,47,4,north,86,3,underground,36,2,0,Usual
1625,93,block,Zamoskvoreckaya,,10.5,7,43,8,northwest,57,2,opened,50,1,0,Usual
1626,90,block,Tagansko-Krasnopresenskaya,10,13.5,1,45,1,southeast,78,1,underground,60,1,0,Usual
1627,125,block,Lublinskaya,11,12,27,45,0,southeast,80,1,opened,62,2,0,Usual
1628,106,panel,Serpuhovsko-timiryazevskaya,7,12.5,25,44,7,north,63,2,underground,61,1,0,Usual
1629,103,brick,Lublinskaya,10,12,12,45,9,southeast,75,1,underground,81,1,0,Usual
1630,93,block,Serpuhovsko-timiryazevskaya,6,17,19,44,0,north,64,1,underground,70,1,0,Usual
1631,250,panel,Zamoskvoreckaya,10,10.5,27,47,8,northwest,78,2,opened,38,2,0,Usual
1632,117,block,Lublinskaya,10,12,22,44,7,southeast,78,2,closed,57,1,0,Usual
1633,145,block,Kalugsko-Rigskaya,10,15.5,27,45,4,north,74,1,underground,78,2,0,Usual
1634,164,monolit,Kalininskaya,7,3.5,19,48,2,east,72,1,opened,82,2,0,Usual
1635,130,monolit,Arbato-Pokrovskaya,12,12,21,48,4,east,74,1,underground,60,2,0,Usual
